,Weekly Decay,Daily Decay,Key,Feature Set,MSE Nov,MA Nov,MA (Tier) Nov,MSE Dec,MA Dec,MA (Tier) Dec,Eval MSE,Eval MA,Eval MA (Tier)
0,0.7071067811865476,0,1,"['New_Cases_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_2dayago', 'New_Cases_7_Adj100k_3dayago', 'New_Cases_7_Adj100k_4dayago', 'New_Cases_7_Adj100k_5dayago', 'New_Cases_7_Adj100k_6dayago', 'Pressure_7_Adj100k_1dayago']",13.411225210833278,0.4761904761904762,0.6380952380952382,35.069479855371604,0.9078341013824885,0.7465437788018434,24.417879210516688,0.6955503512880562,0.693208430913349
1,0.7071067811865476,0,2,"['New_Cases_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_2dayago', 'New_Cases_7_Adj100k_3dayago', 'New_Cases_7_Adj100k_4dayago', 'New_Cases_7_Adj100k_5dayago', 'New_Cases_7_Adj100k_6dayago', 'Diff Pressure_7_Adj100k_1dayago']",25.338787094975633,0.3523809523809524,0.5714285714285714,60.835127282335534,0.9078341013824884,0.6497695852534562,43.377910796748694,0.6346604215456675,0.6112412177985949
2,0.7071067811865476,0,3,"['New_Cases_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_2dayago', 'New_Cases_7_Adj100k_3dayago', 'New_Cases_7_Adj100k_4dayago', 'New_Cases_7_Adj100k_5dayago', 'New_Cases_7_Adj100k_6dayago', 'Excess Pressure_7_Adj100k_1dayago']",9.67313890743796,0.5666666666666667,0.7666666666666666,39.36747395173852,0.8940092165898619,0.7142857142857143,24.763702618475946,0.7330210772833725,0.7400468384074941
3,0.7071067811865476,0,4,"['New_Cases_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_2dayago', 'New_Cases_7_Adj100k_3dayago', 'New_Cases_7_Adj100k_4dayago', 'New_Cases_7_Adj100k_5dayago', 'New_Cases_7_Adj100k_6dayago']",21.200384886684454,0.34285714285714286,0.5619047619047619,46.06160850947624,0.9216589861751153,0.6820276497695853,33.83477721957863,0.6370023419203747,0.6229508196721312
4,0.7071067811865476,0,5,"['New_Cases_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_2dayago', 'New_Cases_7_Adj100k_3dayago', 'Pressure_7_Adj100k_1dayago']",20.053354277821228,0.44761904761904764,0.4714285714285715,47.57109553652491,0.9078341013824885,0.6129032258064516,34.03778016339195,0.6814988290398127,0.5433255269320844
5,0.7071067811865476,0,6,"['New_Cases_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_2dayago', 'New_Cases_7_Adj100k_3dayago', 'Diff Pressure_7_Adj100k_1dayago']",14.146563689028133,0.4285714285714285,0.6238095238095237,71.35110815789791,0.8617511520737328,0.5299539170506913,43.21772563222425,0.648711943793911,0.5761124121779859
6,0.7071067811865476,0,7,"['New_Cases_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_2dayago', 'New_Cases_7_Adj100k_3dayago', 'Excess Pressure_7_Adj100k_1dayago']",7.610198462214912,0.46190476190476193,0.780952380952381,39.707768764395325,0.8940092165898619,0.7235023041474654,23.922078451847582,0.6814988290398127,0.7517564402810304
7,0.7071067811865476,0,8,"['New_Cases_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_2dayago', 'New_Cases_7_Adj100k_3dayago']",7.165963562341231,0.5,0.7857142857142858,52.08846187202003,0.8940092165898619,0.5990783410138248,29.99542991644029,0.7002341920374708,0.6908665105386416
8,0.7071067811865476,0,9,"['New_Cases_7_Adj100k_1dayago', 'Pressure_7_Adj100k_1dayago']",30.458270312565816,0.3238095238095238,0.40476190476190477,84.99703066145132,0.880184331797235,0.4009216589861751,58.17468950626172,0.6065573770491803,0.40281030444964866
9,0.7071067811865476,0,10,"['New_Cases_7_Adj100k_1dayago', 'Diff Pressure_7_Adj100k_1dayago']",10.975243240999987,0.45238095238095244,0.6380952380952382,105.18937145388632,0.7788018433179723,0.38248847926267276,58.85455430000779,0.6182669789227166,0.5081967213114754
10,0.7071067811865476,0,11,"['New_Cases_7_Adj100k_1dayago', 'Excess Pressure_7_Adj100k_1dayago']",7.567225637558074,0.5,0.761904761904762,38.52311673843701,0.8894009216589863,0.7142857142857143,23.29890800029983,0.6978922716627636,0.7377049180327869
11,0.7071067811865476,0,12,['New_Cases_7_Adj100k_1dayago'],7.349290344990753,0.5190476190476191,0.6,81.07003471180519,0.824884792626728,0.3963133640552995,44.81393092484726,0.6744730679156908,0.4964871194379391
12,0.7071067811865476,0,13,"['New_Cases_7_Adj100k_1dayago', 'Pressure_7_Adj100k_1dayago', 'Internal_Movement_7_Adj100k_1dayago']",27.80875388465793,0.43809523809523815,0.6047619047619047,77.26307544820932,0.9539170506912443,0.40092165898617516,52.94127795793814,0.7002341920374707,0.5011709601873536
13,0.7071067811865476,0,14,"['New_Cases_7_Adj100k_1dayago', 'Diff Pressure_7_Adj100k_1dayago', 'Diff Internal_Movement_7_Adj100k_1dayago']",15.214795176732244,0.4571428571428572,0.6142857142857142,169.40406781767544,0.6912442396313364,0.3225806451612903,93.57327799426075,0.5761124121779859,0.4660421545667447
14,0.7071067811865476,0,15,"['New_Cases_7_Adj100k_1dayago', 'Excess Pressure_7_Adj100k_1dayago', 'Excess Internal_Movement_7_Adj100k_1dayago']",11.778137728863637,0.42857142857142855,0.7238095238095238,46.277145656445654,0.8940092165898619,0.6866359447004609,29.310420446159416,0.6651053864168619,0.7049180327868853
15,0.7071067811865476,0,16,"['New_Cases_7_Adj100k_1dayago', 'Diff Internal_Movement_7_Adj100k_1dayago']",7.678943326456012,0.5142857142857143,0.8142857142857143,120.55775842436246,0.7511520737327189,0.35483870967741943,65.04358706473634,0.6346604215456675,0.5807962529274004
16,0.7071067811865476,0,17,"['New_Cases_7_Adj100k_1dayago', 'Excess Internal_Movement_7_Adj100k_1dayago']",7.189256529923386,0.4809523809523809,0.8285714285714285,38.6033416597385,0.9078341013824885,0.7235023041474654,23.153791595894997,0.6978922716627635,0.7751756440281029
17,0.7071067811865476,0,18,"['New_Cases_7_Adj100k_1dayago', 'Diff Internal_Movement_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",12.280842224950927,0.38571428571428573,0.7142857142857143,43.57743761918916,0.912442396313364,0.6682027649769585,28.18566939251462,0.6533957845433255,0.6908665105386418
18,0.7071067811865476,0,19,"['New_Cases_7_Adj100k_1dayago', 'Excess Internal_Movement_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",10.149116591422805,0.5095238095238095,0.719047619047619,34.92878692807826,0.8755760368663594,0.7235023041474654,22.742063811690333,0.6955503512880562,0.7213114754098361
19,0.7071067811865476,0,20,"['New_Cases_7_Adj100k_1dayago', 'Pressure_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",35.077309096174695,0.29523809523809524,0.2761904761904762,29.826846825208893,0.9447004608294931,0.7419354838709677,32.409041384700274,0.6252927400468383,0.5128805620608899
20,0.7071067811865476,0,21,"['New_Cases_7_Adj100k_1dayago', 'Diff Pressure_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",16.191822632432483,0.4238095238095238,0.6095238095238095,37.54676013142649,0.9078341013824884,0.6451612903225807,27.044331853232716,0.6697892271662763,0.6276346604215458
21,0.7071067811865476,0,22,"['New_Cases_7_Adj100k_1dayago', 'Excess Pressure_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",10.631383638030798,0.5904761904761904,0.6666666666666667,34.832643746907415,0.880184331797235,0.6866359447004609,22.930384676968092,0.7377049180327869,0.6768149882903982
22,0.7071067811865476,0,23,"['Pressure_7_Adj100k_1dayago', 'Internal_Movement_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",56.35700212661073,0.3904761904761905,0.3380952380952381,54.739873446645994,0.9493087557603687,0.5990783410138248,55.5351826335139,0.6744730679156908,0.4707259953161593
23,0.7071067811865476,0,24,"['Pressure_7_Adj100k_1dayago', 'Internal_Movement_7_Adj100k_1dayago']",39.26059531812494,0.3380952380952381,0.48095238095238096,109.9574558366478,0.792626728110599,0.39631336405529954,75.18850804065296,0.5690866510538641,0.43793911007025765
24,0.7071067811865476,0,25,"['New_Cases_7_Adj100k_1dayago', 'Diff Internal_Movement_7_Adj100k_1dayago', 'Positivity_Rate_7_1dayago']",6.719630854848735,0.5238095238095238,0.6904761904761905,74.87805068374361,0.815668202764977,0.511520737327189,41.35751634166416,0.6721311475409836,0.5995316159250585
25,0.7071067811865476,0,26,"['New_Cases_7_Adj100k_1dayago', 'Excess Internal_Movement_7_Adj100k_1dayago', 'Positivity_Rate_7_1dayago']",7.117934908199816,0.5428571428571429,0.7523809523809524,38.85493440739605,0.8986175115207374,0.7327188940092165,23.24657399795528,0.7236533957845435,0.7423887587822012
